Start_Date	End_Date	Carrier	Volume
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	Coach USA	166
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	DeCamp	0
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	Greyhound	56
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	HCEE - Community	86
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	Lakeland	42
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	Martz	17
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	NJ Transit	2465
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	Peter Pan_Bonanza	23
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	Trailways	21
2024-01-15 00:00:00.000	2024-01-19 00:00:00.000	TransBridge	23
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	Academy	44
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	C & J Bus Lines	0
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	Coach USA	182
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	DeCamp	0
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	Greyhound	59
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	HCEE - Community	87
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	Lakeland	43
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	Martz	18
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	NJ Transit	2489
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	Peter Pan_Bonanza	23
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	Trailways	20
2024-01-22 00:00:00.000	2024-01-26 00:00:00.000	TransBridge	24
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	Academy	44
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	C & J Bus Lines	0
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	Coach USA	185
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	DeCamp	0
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	Greyhound	59
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	HCEE - Community	87
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	Lakeland	43
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	Martz	18
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	NJ Transit	2499
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	Peter Pan_Bonanza	23
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	Trailways	22
2024-01-29 00:00:00.000	2024-02-02 00:00:00.000	TransBridge	24
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	Academy	43
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	C & J Bus Lines	0
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	Coach USA	185
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	DeCamp	0
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	Greyhound	61
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	HCEE - Community	86
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	Lakeland	43
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	Martz	18
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	NJ Transit	2414
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	Peter Pan_Bonanza	23
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	Trailways	18
2024-02-05 00:00:00.000	2024-02-09 00:00:00.000	TransBridge	19
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	Academy	42
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	C & J Bus Lines	57
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	Coach USA	168
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	DeCamp	0
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	Greyhound	42
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	HCEE - Community	86
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	Lakeland	43
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	Martz	15
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	NJ Transit	2407
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	Peter Pan_Bonanza	23
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	Trailways	18
2024-02-12 00:00:00.000	2024-02-16 00:00:00.000	TransBridge	19
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	Academy	38
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	C & J Bus Lines	0
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	Coach USA	164
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	DeCamp	0
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	Greyhound	61
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	HCEE - Community	86
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	Lakeland	44
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	Martz	17
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	NJ Transit	2424
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	Peter Pan_Bonanza	23
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	Trailways	21
2024-02-19 00:00:00.000	2024-02-23 00:00:00.000	TransBridge	19
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	Academy	38
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	C & J Bus Lines	0
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	Coach USA	183
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	DeCamp	0
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	Greyhound	61
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	HCEE - Community	86
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	Lakeland	41
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	Martz	18
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	NJ Transit	2422
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	Peter Pan_Bonanza	23
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	Trailways	21
2024-02-26 00:00:00.000	2024-03-01 00:00:00.000	TransBridge	19
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	Academy	44
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	C & J Bus Lines	0
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	Coach USA	186
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	DeCamp	0
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	Greyhound	62
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	HCEE - Community	88
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	Academy	37
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	C & J Bus Lines	1
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	Coach USA	83
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	DeCamp	0
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	Greyhound	33
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	HCEE - Community	74
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	Lakeland	13
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	Martz	14
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	NJ Transit	2199
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	Peter Pan_Bonanza	12
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	Trailways	11
2020-12-07 00:00:00.000	2020-12-11 00:00:00.000	TransBridge	12
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	Academy	37
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	C & J Bus Lines	1
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	Coach USA	83
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	DeCamp	0
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	Greyhound	34
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	HCEE - Community	75
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	Lakeland	12
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	Martz	13
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	NJ Transit	2039
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	Peter Pan_Bonanza	9
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	Trailways	11
2020-12-14 00:00:00.000	2020-12-18 00:00:00.000	TransBridge	12
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	Academy	31
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	C & J Bus Lines	1
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	Coach USA	83
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	DeCamp	0
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	Greyhound	40
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	HCEE - Community	69
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	Lakeland	13
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	Martz	13
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	NJ Transit	2125
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	Peter Pan_Bonanza	9
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	Trailways	11
2020-12-21 00:00:00.000	2020-12-25 00:00:00.000	TransBridge	12
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	Academy	0
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	C & J Bus Lines	1
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	Coach USA	80
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	DeCamp	0
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	Greyhound	36
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	HCEE - Community	0
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	Lakeland	12
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	Martz	13
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	NJ Transit	2001
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	Peter Pan_Bonanza	10
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	Trailways	11
2020-12-28 00:00:00.000	2020-12-31 00:00:00.000	TransBridge	12
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	Academy	37
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	C & J Bus Lines	0
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	Coach USA	83
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	DeCamp	0
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	Greyhound	34
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	HCEE - Community	75
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	Lakeland	12
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	Martz	13
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	NJ Transit	2146
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	Peter Pan_Bonanza	9
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	Trailways	10
2021-01-04 00:00:00.000	2021-01-08 00:00:00.000	TransBridge	12
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	Academy	37
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	C & J Bus Lines	0
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	Coach USA	84
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	DeCamp	0
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	Greyhound	32
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	HCEE - Community	86
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	Lakeland	12
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	Martz	13
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	NJ Transit	2078
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	Peter Pan_Bonanza	9
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	Trailways	10
2021-01-11 00:00:00.000	2021-01-15 00:00:00.000	TransBridge	12
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	Academy	36
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	C & J Bus Lines	0
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	Coach USA	84
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	DeCamp	0
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	Greyhound	34
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	HCEE - Community	76
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	Lakeland	12
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	Martz	13
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	NJ Transit	2033
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	Peter Pan_Bonanza	9
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	Trailways	10
2021-01-18 00:00:00.000	2021-01-22 00:00:00.000	TransBridge	12
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	Academy	35
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	C & J Bus Lines	0
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	Coach USA	84
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	DeCamp	0
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	Greyhound	33
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	HCEE - Community	76
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	Lakeland	12
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	Martz	13
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	NJ Transit	2052
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	Peter Pan_Bonanza	9
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	Trailways	10
2021-01-25 00:00:00.000	2021-01-29 00:00:00.000	TransBridge	12
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	Academy	35
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	C & J Bus Lines	0
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	Coach USA	84
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	DeCamp	0
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	Greyhound	36
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	HCEE - Community	76
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	Lakeland	12
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	Martz	13
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	NJ Transit	2071
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	Peter Pan_Bonanza	9
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	Trailways	10
2021-02-01 00:00:00.000	2021-02-05 00:00:00.000	TransBridge	12
2021-02-08 00:00:00.000	2021-02-12 00:00:00.000	Academy	35
2021-02-08 00:00:00.000	2021-02-12 00:00:00.000	C & J Bus Lines	0
2021-02-08 00:00:00.000	2021-02-12 00:00:00.000	Coach USA	84
2021-02-08 00:00:00.000	2021-02-12 00:00:00.000	DeCamp	0
2021-02-08 00:00:00.000	2021-02-12 00:00:00.000	Greyhound	34
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	Academy	35
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	C & J Bus Lines	0
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	Coach USA	147
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	DeCamp	39
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	Greyhound	47
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	HCEE - Community	85
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	Lakeland	29
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	Martz	20
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	NJ Transit	2268
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	Peter Pan_Bonanza	26
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	Trailways	22
2023-02-06 00:00:00.000	2023-02-10 00:00:00.000	TransBridge	20
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	Academy	35
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	C & J Bus Lines	0
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	Coach USA	147
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	DeCamp	38
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	Greyhound	47
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	HCEE - Community	82
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	Lakeland	29
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	Martz	20
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	NJ Transit	2268
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	Peter Pan_Bonanza	27
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	Trailways	22
2023-02-13 00:00:00.000	2023-02-17 00:00:00.000	TransBridge	20
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	Academy	31
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	C & J Bus Lines	0
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	Coach USA	128
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	DeCamp	33
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	Greyhound	47
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	HCEE - Community	82
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	Lakeland	25
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	Martz	31
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	NJ Transit	2221
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	Peter Pan_Bonanza	35
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	Trailways	22
2023-02-20 00:00:00.000	2023-02-24 00:00:00.000	TransBridge	20
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	Academy	31
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	C & J Bus Lines	0
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	Coach USA	142
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	DeCamp	38
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	Greyhound	44
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	HCEE - Community	82
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	Lakeland	29
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	Martz	18
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	NJ Transit	2261
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	Peter Pan_Bonanza	26
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	Trailways	21
2023-02-27 00:00:00.000	2023-03-03 00:00:00.000	TransBridge	20
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	Academy	35
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	C & J Bus Lines	0
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	Coach USA	146
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	DeCamp	38
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	Greyhound	48
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	HCEE - Community	84
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	Lakeland	29
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	Martz	19
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	NJ Transit	2251
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	Peter Pan_Bonanza	27
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	Trailways	22
2023-03-06 00:00:00.000	2023-03-10 00:00:00.000	TransBridge	21
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	Academy	35
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	C & J Bus Lines	0
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	Coach USA	146
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	DeCamp	39
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	Greyhound	43
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	HCEE - Community	85
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	Lakeland	28
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	Martz	17
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	NJ Transit	2257
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	Peter Pan_Bonanza	27
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	Trailways	17
2023-03-13 00:00:00.000	2023-03-17 00:00:00.000	TransBridge	21
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	Academy	35
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	C & J Bus Lines	0
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	Coach USA	147
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	DeCamp	38
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	Greyhound	50
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	HCEE - Community	85
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	Lakeland	29
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	Martz	20
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	NJ Transit	2256
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	Peter Pan_Bonanza	27
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	Trailways	22
2023-03-20 00:00:00.000	2023-03-24 00:00:00.000	TransBridge	21
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	Academy	35
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	C & J Bus Lines	0
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	Coach USA	147
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	DeCamp	38
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	Greyhound	50
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	HCEE - Community	83
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	Lakeland	29
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	Martz	20
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	NJ Transit	2257
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	Peter Pan_Bonanza	27
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	Trailways	21
2023-03-27 00:00:00.000	2023-03-31 00:00:00.000	TransBridge	21
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	Academy	37
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	C & J Bus Lines	0
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	Coach USA	147
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	DeCamp	0
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	Greyhound	50
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	HCEE - Community	82
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	Lakeland	29
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	Martz	20
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	NJ Transit	2262
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	Peter Pan_Bonanza	30
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	Trailways	22
2023-04-03 00:00:00.000	2023-04-07 00:00:00.000	TransBridge	21
2023-04-10 00:00:00.000	2023-04-14 00:00:00.000	Academy	36
2023-04-10 00:00:00.000	2023-04-14 00:00:00.000	C & J Bus Lines	0
2023-04-10 00:00:00.000	2023-04-14 00:00:00.000	Coach USA	147
2023-04-10 00:00:00.000	2023-04-14 00:00:00.000	DeCamp	0
2023-04-10 00:00:00.000	2023-04-14 00:00:00.000	Greyhound	50
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	Greyhound	57
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	HCEE - Community	78
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	Lakeland	41
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	Martz	17
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	NJ Transit	2412
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	Peter Pan_Bonanza	33
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	Trailways	26
2024-07-22 00:00:00.000	2024-07-26 00:00:00.000	TransBridge	24
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	Academy	43
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	C & J Bus Lines	0
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	Coach USA	188
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	DeCamp	0
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	Greyhound	59
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	HCEE - Community	78
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	Lakeland	43
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	Martz	18
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	NJ Transit	2395
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	Peter Pan_Bonanza	32
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	Trailways	26
2024-07-29 00:00:00.000	2024-08-02 00:00:00.000	TransBridge	24
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	Academy	45
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	C & J Bus Lines	0
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	Coach USA	191
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	DeCamp	0
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	Greyhound	58
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	HCEE - Community	78
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	Lakeland	42
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	Martz	18
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	NJ Transit	2421
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	Peter Pan_Bonanza	33
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	Trailways	26
2024-08-05 00:00:00.000	2024-08-09 00:00:00.000	TransBridge	24
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	Academy	45
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	C & J Bus Lines	0
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	Coach USA	190
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	DeCamp	0
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	Greyhound	58
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	HCEE - Community	78
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	Lakeland	42
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	Martz	18
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	NJ Transit	2434
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	Peter Pan_Bonanza	34
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	Trailways	26
2024-08-12 00:00:00.000	2024-08-16 00:00:00.000	TransBridge	24
2024-08-19 00:00:00.000	2024-08-23 00:00:00.000	Academy	45
2024-08-19 00:00:00.000	2024-08-23 00:00:00.000	C & J Bus Lines	0
